"run","Consumer Total Panics","Consumer Liquidity Panics","Consumer Panic Panics","Consumer Estimated Liquidity Withdrawals","Consumer Estimated Panic Withdrawals","Consumer Estimated Bank Assets - Liquidity","Consumer Estimated Bank Assets - Panics","Consumer People Seen Panic","Consumers Shocked","Consumer Cash","Consumer Pure Panic","Bank Total Assets","Bank Total Liabilities","Bank Short Term Assets","Bank Long Term Assets","tick","DD Initial Withdrawals","Consumer Partial Shock","Consumer Count","Consumer Total Assets","Bank Failures","Consumer Average Panic Withdrawals","Consumer Seen Panic Proportion"
153,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.95,173884.25794211385,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,20,173884.25794211385,0.0,1.0E-4,1.0E-7
153,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,74398.73190120058,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,74398.73190120058,0.0,1.0E-4,1.0E-7
153,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
155,0.9600000000000002,0.9600000000000002,0.6600000000000001,1.0939584329599E7,2754953.204166527,627593.4376839964,4309048.755600748,4.36,0.9299999999999997,5076430.0932122115,0.9600000000000002,-1.0,640121.5795254236,0.0,-1.0,8.0,8483841.245377023,0.9600000000000002,100,5681958.515037481,0.0,2562106.479881871,0.08000000000000002
155,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9400000000000003,465509.35953900195,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,465509.35953900195,0.0,1.0E-4,1.0E-7
155,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,9,0.0,0.0,1.0E-4,1.0E-7
157,0.8999999999999998,0.8999999999999998,0.6400000000000002,1.027237908657016E7,3075291.555632202,1196609.8498277804,4042422.3645334872,4.459999999999998,0.8800000000000001,4547086.385588131,0.8999999999999998,-1.0,458742.37634295545,0.0,-1.0,8.0,8108662.517516025,0.8999999999999998,100,6057137.242898475,0.0,2767762.400078983,0.010000000000000002
157,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9000000000000001,670139.4586602866,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,670139.4586602866,0.0,1.0E-4,1.0E-7
157,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,0.0,0.0,1.0E-4,1.0E-7
159,0.96,0.96,0.63,1.0831072076867579E7,3234652.3393956437,497254.79294337326,3392432.8133481783,4.580000000000002,0.9099999999999998,5334981.017640528,0.96,-1.0,561838.3452920576,0.0,-1.0,8.0,8235768.74201052,0.96,100,5930031.018403978,0.0,2814147.5352872093,0.04
159,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999996,1050685.8405744373,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1050685.8405744373,0.0,1.0E-4,1.0E-7
159,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9375,119508.73869600691,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16,119508.73869600691,0.0,1.0E-4,1.0E-7
159,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
161,0.9499999999999998,0.9499999999999998,0.6799999999999997,1.0602652520824293E7,3503485.465009931,741072.7862403499,3085568.5996571295,4.459999999999998,0.8799999999999999,5356802.056763183,0.9499999999999998,-1.0,486893.8921369124,0.0,-1.0,8.0,8055576.244609906,0.9499999999999998,100,6110223.515804594,0.0,3012997.4999225414,0.039999999999999994
161,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8999999999999999,966329.4296501961,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,966329.4296501961,0.0,1.0E-4,1.0E-7
161,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9374999999999999,111855.42628459985,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16,111855.42628459985,0.0,1.0E-4,1.0E-7
161,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
163,0.9499999999999997,0.9499999999999997,0.7,1.098288130753466E7,3357803.9877524883,729374.0300051997,3355243.335316257,4.680000000000001,0.89,5085469.702595804,0.9499999999999997,-1.0,572961.0294023555,0.0,-1.0,8.0,8334643.132698967,0.9499999999999997,100,5831156.627715532,0.0,2988445.549110715,0.08
163,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.84,1236308.0566239303,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1236308.0566239303,0.0,1.0E-4,1.0E-7
163,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8999999999999999,258474.12331732773,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,20,258474.12331732773,0.0,1.0E-4,1.0E-7
163,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,0.0,0.0,1.0E-4,1.0E-7
165,0.9199999999999999,0.9199999999999999,0.6699999999999995,1.0556481668121126E7,2683097.430117913,942910.796007262,4255404.554690066,4.279999999999999,0.8999999999999998,4640048.678280236,0.9199999999999999,-1.0,515856.1229058753,0.0,-1.0,8.0,8318938.249695047,0.9199999999999999,100,5846861.510719449,0.0,2414787.687116122,0.040000000000000015
165,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9000000000000001,737354.1122278289,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,737354.1122278289,0.0,1.0E-4,1.0E-7
165,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8333333333333334,172057.78012849897,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,172057.78012849897,0.0,1.0E-4,1.0E-7
165,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.5,108187.14380477415,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,108187.14380477415,0.0,1.0E-4,1.0E-7
165,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,6875.646456695627,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2,6875.646456695627,0.0,1.0E-4,1.0E-7
165,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.0,16159.48820055474,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1,16159.48820055474,0.0,1.0E-4,1.0E-7
165,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
167,0.9699999999999999,0.9699999999999999,0.7099999999999997,1.1090698104405073E7,3021247.6463555708,362479.76557376253,3172715.3075197423,4.7,0.93,5059366.886208087,0.9699999999999999,-1.0,627799.1664431843,0.0,-1.0,8.0,8657817.395889355,0.9699999999999999,100,5507982.364525145,0.0,2749335.3581925686,0.1
167,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999993,966067.4551498675,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,966067.4551498675,0.0,1.0E-4,1.0E-7
167,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8666666666666666,235799.5569461197,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,235799.5569461197,0.0,1.0E-4,1.0E-7
167,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.5,167572.3835433975,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,167572.3835433975,0.0,1.0E-4,1.0E-7
167,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,81653.94921293895,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,81653.94921293895,0.0,1.0E-4,1.0E-7
167,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
169,0.9499999999999998,0.9499999999999998,0.6499999999999996,1.0733583374835387E7,2885195.2026565894,701607.8512425742,3591313.790265389,4.460000000000001,0.9099999999999997,5158580.026215812,0.9499999999999998,-1.0,581446.3737500774,0.0,-1.0,8.0,8259547.437310872,0.9499999999999998,100,5906252.323103626,0.0,2538971.778349798,0.03
169,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8899999999999996,882330.6668230378,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,882330.6668230378,0.0,1.0E-4,1.0E-7
169,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,52500.7936033024,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,52500.7936033024,0.0,1.0E-4,1.0E-7
169,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
171,0.97,0.97,0.6300000000000003,1.0848959258065913E7,3020058.870447743,468819.87026425847,4165503.001273423,4.630000000000001,0.9099999999999998,5406410.667996182,0.97,-1.0,627953.418531103,0.0,-1.0,8.0,8314051.725755173,0.97,100,5851748.034659327,0.0,2778454.160819923,0.05
171,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999999,1064768.9368824598,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1064768.9368824598,0.0,1.0E-4,1.0E-7
171,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9411764705882352,129097.9292387234,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17,129097.9292387234,0.0,1.0E-4,1.0E-7
171,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,9836.927605218225,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,9836.927605218225,0.0,1.0E-4,1.0E-7
171,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.0,22695.734868890344,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,22695.734868890344,0.0,1.0E-4,1.0E-7
171,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
173,0.9800000000000001,0.9800000000000001,0.5800000000000001,1.0872116292947609E7,3310496.3389922925,336367.18667720555,3253026.89061914,4.490000000000001,0.93,5431772.801324322,0.9800000000000001,-1.0,628743.2436058809,0.0,-1.0,8.0,8428753.813400738,0.9800000000000001,100,5737045.947013765,0.0,2714606.997991681,0.09000000100000002
173,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.92,780877.2786404348,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,780877.2786404348,0.0,1.0E-4,1.0E-7
173,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9166666666666666,101552.79715176155,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,101552.79715176155,0.0,1.0E-4,1.0E-7
173,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
175,0.9499999999999996,0.9499999999999996,0.7499999999999998,1.0635954832976496E7,3157092.8515482037,622834.9420196245,2906327.1509496123,4.500000000000002,0.9099999999999999,4946020.406430765,0.9499999999999996,-1.0,567168.059147145,0.0,-1.0,8.0,8478694.493150448,0.9499999999999996,100,5687105.267264055,0.0,2715099.852345455,0.06000000000000001
175,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9400000000000001,624137.6018113969,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,624137.6018113969,0.0,1.0E-4,1.0E-7
175,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.5555555555555556,337186.91048934526,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,9,337186.91048934526,0.0,1.0E-4,1.0E-7
175,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8,75158.98145821725,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,5,75158.98145821725,0.0,1.0E-4,1.0E-7
175,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
177,0.9800000000000002,0.9800000000000002,0.7499999999999997,1.128819381283857E7,2956791.088078405,228901.2502469779,3307440.749553977,4.800000000000001,0.94,5193656.486146876,0.9800000000000002,-1.0,666395.8126293613,0.0,-1.0,8.0,8678859.17176277,0.9800000000000002,100,5486940.588651727,0.0,2779383.6227996997,0.07
177,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.85,1104075.9495135155,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1104075.9495135155,0.0,1.0E-4,1.0E-7
177,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,4356.970773335415,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,20,4356.970773335415,0.0,1.0E-4,1.0E-7
177,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
179,0.9400000000000001,0.9400000000000001,0.6499999999999999,1.06366863515491E7,3092278.7294445084,797288.2294991247,4418175.705854048,4.519999999999999,0.8999999999999999,5129451.183688246,0.9400000000000001,-1.0,559190.048694735,0.0,-1.0,8.0,8142676.339052639,0.9400000000000001,100,6023123.4213618655,0.0,2813973.643803502,0.05000000000000001
179,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8800000000000001,936274.0614450618,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,936274.0614450618,0.0,1.0E-4,1.0E-7
179,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8666666666666665,192918.44188662397,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,192918.44188662397,0.0,1.0E-4,1.0E-7
179,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
181,0.93,0.93,0.65,1.0636081799642466E7,3688441.376299503,986363.7713335701,3559329.0547315674,4.700000000000001,0.8599999999999999,5366694.9088026,0.93,-1.0,519151.06220502866,0.0,-1.0,8.0,7731740.010714968,0.93,100,6434059.749699529,0.0,3135175.1698695775,0.06999999999999999
181,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.89,1127275.3207670525,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1127275.3207670525,0.0,1.0E-4,1.0E-7
181,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7647058823529411,309706.6082441378,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17,309706.6082441378,0.0,1.0E-4,1.0E-7
181,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8,59288.85120027224,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,5,59288.85120027224,0.0,1.0E-4,1.0E-7
181,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
183,0.9099999999999997,0.9099999999999997,0.6699999999999996,1.0444800470264792E7,2952326.024557546,1171734.2531347503,3872437.531064228,4.570000000000001,0.9,4555662.697006715,0.9099999999999997,-1.0,504813.04719616973,0.0,-1.0,8.0,8227744.536952416,0.9099999999999997,100,5938055.223462085,0.0,2686616.6823563664,0.04
183,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9600000000000002,325037.2090305553,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,325037.2090305553,0.0,1.0E-4,1.0E-7
183,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.6,153293.91282785742,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,5,153293.91282785742,0.0,1.0E-4,1.0E-7
183,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
185,0.9800000000000001,0.9800000000000001,0.7100000000000001,1.117851413834988E7,3038323.296939677,356491.4466863339,2985239.684736135,4.67,0.9299999999999997,5306942.128284736,0.9800000000000001,-1.0,667116.6057412614,0.0,-1.0,8.0,8552458.62713661,0.9800000000000001,100,5613341.133277893,0.0,2673724.501318916,0.06999999999999999
185,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8599999999999994,1070489.680968605,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1070489.680968605,0.0,1.0E-4,1.0E-7
185,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8421052631578946,171208.29234059303,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,19,171208.29234059303,0.0,1.0E-4,1.0E-7
185,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.75,48723.686576802196,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,48723.686576802196,0.0,1.0E-4,1.0E-7
185,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
187,0.9099999999999997,0.9099999999999997,0.5700000000000001,9818722.382429812,2998721.346882419,1158649.5686492193,5237522.739138911,3.9699999999999993,0.8500000000000001,5082703.257828757,0.9099999999999997,-1.0,451949.9187272418,0.0,-1.0,8.0,7735757.247133271,0.9099999999999997,100,6430042.513281229,0.0,2728836.425672003,0.010000000000000004
187,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9199999999999998,696621.8258570335,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,696621.8258570335,0.0,1.0E-4,1.0E-7
187,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.923076923076923,124042.55627534869,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,13,124042.55627534869,0.0,1.0E-4,1.0E-7
187,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
189,0.93,0.93,0.6899999999999997,1.0529793585687561E7,3107308.280107971,928140.7298547595,3571196.77199888,4.310000000000001,0.8999999999999998,5085688.593325707,0.93,-1.0,515992.845429885,0.0,-1.0,8.0,8034317.591554201,0.93,100,6131482.168860298,0.0,2703358.2037069355,0.06000000000000001
189,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8899999999999996,840055.2181235943,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,840055.2181235943,0.0,1.0E-4,1.0E-7
189,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8571428571428571,143525.8715402004,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,143525.8715402004,0.0,1.0E-4,1.0E-7
189,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
191,0.8899999999999999,0.8799999999999999,0.6499999999999999,1.0034283731500674E7,3245374.5745667215,1336026.7870239303,4462395.372381921,4.1,0.8399999999999996,4788871.627888083,0.8899999999999999,-1.0,427584.9811458086,0.0,-1.0,8.0,7740890.885312698,0.8899999999999999,100,6424908.875101804,0.0,2920837.1171200485,0.03
191,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8900000000000001,967524.4592674335,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,967524.4592674335,0.0,1.0E-4,1.0E-7
191,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9285714285714285,185199.69222897946,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,185199.69222897946,0.0,1.0E-4,1.0E-7
191,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
193,0.8899999999999997,0.8899999999999997,0.6299999999999998,1.0286199824140111E7,3156557.836889244,1367670.0426189324,3914910.232467805,4.040000000000003,0.8699999999999999,4716503.494138901,0.8899999999999997,-1.0,437511.7635410456,0.0,-1.0,8.0,7816071.774727871,0.8899999999999997,100,6349727.985686627,0.0,2651508.583002965,0.030000000000000006
193,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999999,481404.22373095615,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,481404.22373095615,0.0,1.0E-4,1.0E-7
193,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8888888888888888,2919.770778058715,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,9,2919.770778058715,0.0,1.0E-4,1.0E-7
193,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
195,0.9600000000000001,0.9600000000000001,0.6999999999999998,1.0818882237324879E7,2898502.6316013783,575196.7490661278,3682799.5580937,4.600000000000002,0.9299999999999998,5182223.160896604,0.9600000000000001,-1.0,635881.8152182564,0.0,-1.0,8.0,8389857.567367705,0.9600000000000001,100,5775942.193046796,0.0,2637637.3947662557,0.06
195,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8600000000000001,965592.1609969417,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,965592.1609969417,0.0,1.0E-4,1.0E-7
195,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8823529411764705,142032.2577359823,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17,142032.2577359823,0.0,1.0E-4,1.0E-7
195,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
197,0.9199999999999999,0.9199999999999999,0.6599999999999996,1.0598008228305288E7,2838760.506420702,1000060.6813654081,3671869.923297297,4.510000000000001,0.9099999999999998,4593653.377119186,0.9199999999999999,-1.0,575968.8633053764,0.0,-1.0,8.0,8382266.657528865,0.9199999999999999,100,5783533.1028856365,0.0,2526496.8507254254,0.030000000000000013
197,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8400000000000002,778187.9003004225,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,778187.9003004225,0.0,1.0E-4,1.0E-7
197,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8333333333333333,97812.14917375418,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18,97812.14917375418,0.0,1.0E-4,1.0E-7
197,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
199,0.92,0.92,0.6600000000000003,1.0601494623785948E7,3176870.428572561,963789.8332816754,3850473.75699333,4.6,0.8899999999999997,4804818.240041969,0.92,-1.0,510766.76497749455,0.0,-1.0,8.0,8159481.035950089,0.92,100,6006318.724464412,0.0,2827414.6814405806,0.04999999999999999
199,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9399999999999998,439691.2691569988,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,439691.2691569988,0.0,1.0E-4,1.0E-7
199,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7777777777777778,126193.10210438565,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,9,126193.10210438565,0.0,1.0E-4,1.0E-7
199,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
201,0.9299999999999998,0.9299999999999998,0.6700000000000003,1.0763434490845978E7,2714983.606152049,790384.2149726024,4073540.9571114136,4.469999999999999,0.9299999999999998,4742432.380295348,0.9299999999999998,-1.0,592330.2028020604,0.0,-1.0,8.0,8375646.938971285,0.9299999999999998,100,5790152.821443214,0.0,2470635.0816073637,0.020000000000000007
201,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.93,445213.88880549045,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,445213.88880549045,0.0,1.0E-4,1.0E-7
201,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,7587.299186026081,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,7,7587.299186026081,0.0,1.0E-4,1.0E-7
201,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
2,1.0,1.0,0.7200000000000001,1.1615893310067711E7,3108884.05357983,50001.78949155071,2819585.4100392614,4.709999999999998,0.9600000000000002,5360375.672320627,1.0,-1.0,740685.392629233,0.0,-1.0,8.0,8805424.088093875,1.0,100,5360375.672320627,0.0,2735817.9671622505,0.12999999999999998
