"run","Blank","Consumer Shock Probability","Consumer Distribution Deviation","Consumer Initial Endowment","Consumer Income","Bank Assets Visible","Consumer Shock Multiplier","All Consumers Visible","Bank Initial Endowment","Consumer Mean Rate of Consumption","Consumer Short Term Payout","Bank Long Term Asset Return","Bank Short Term Asset Return","randomSeed","Consumer Long Term Payout","Expected Average Withdrawal","Bank Count","Consumer Count","Bank Cost 2","Consumer Group Size"
130,0.645,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770762797,5.7142857,82500.0,1,100,5000.0,10
132,0.655,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770762311,5.7142857,82500.0,1,100,5000.0,10
134,0.665,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770761853,5.7142857,82500.0,1,100,5000.0,10
136,0.675,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770761357,5.7142857,82500.0,1,100,5000.0,10
138,0.685,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770760748,5.7142857,82500.0,1,100,5000.0,10
140,0.695,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770760188,5.7142857,82500.0,1,100,5000.0,10
142,0.705,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770759687,5.7142857,82500.0,1,100,5000.0,10
144,0.715,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770759194,5.7142857,82500.0,1,100,5000.0,10
146,0.725,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770758696,5.7142857,82500.0,1,100,5000.0,10
148,0.735,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770758201,5.7142857,82500.0,1,100,5000.0,10
150,0.745,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770757728,5.7142857,82500.0,1,100,5000.0,10
152,0.755,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770757191,5.7142857,82500.0,1,100,5000.0,10
154,0.765,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770756688,5.7142857,82500.0,1,100,5000.0,10
156,0.775,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770756164,5.7142857,82500.0,1,100,5000.0,10
158,0.785,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770755652,5.7142857,82500.0,1,100,5000.0,10
160,0.795,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770755033,5.7142857,82500.0,1,100,5000.0,10
162,0.805,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770754526,5.7142857,82500.0,1,100,5000.0,10
164,0.815,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770754052,5.7142857,82500.0,1,100,5000.0,10
166,0.825,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770753536,5.7142857,82500.0,1,100,5000.0,10
168,0.835,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770753023,5.7142857,82500.0,1,100,5000.0,10
170,0.845,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770752511,5.7142857,82500.0,1,100,5000.0,10
172,0.855,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770752033,5.7142857,82500.0,1,100,5000.0,10
174,0.865,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770751551,5.7142857,82500.0,1,100,5000.0,10
176,0.875,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770751063,5.7142857,82500.0,1,100,5000.0,10
178,0.885,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770750558,5.7142857,82500.0,1,100,5000.0,10
180,0.895,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770750041,5.7142857,82500.0,1,100,5000.0,10
182,0.905,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770749562,5.7142857,82500.0,1,100,5000.0,10
184,0.915,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770749049,5.7142857,82500.0,1,100,5000.0,10
186,0.925,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770748521,5.7142857,82500.0,1,100,5000.0,10
188,0.935,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770748028,5.7142857,82500.0,1,100,5000.0,10
190,0.945,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770747480,5.7142857,82500.0,1,100,5000.0,10
192,0.955,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770746970,5.7142857,82500.0,1,100,5000.0,10
194,0.965,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770746500,5.7142857,82500.0,1,100,5000.0,10
196,0.975,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770745917,5.7142857,82500.0,1,100,5000.0,10
198,0.985,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770745436,5.7142857,82500.0,1,100,5000.0,10
200,0.995,0.9,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,2.380457,6.0,1.0,-770744912,5.7142857,82500.0,1,100,5000.0,10
