"run","Blank","Consumer Shock Probability","Consumer Distribution Deviation","Consumer Initial Endowment","Consumer Income","Bank Assets Visible","Consumer Shock Multiplier","All Consumers Visible","Bank Initial Endowment","Consumer Mean Rate of Consumption","Consumer Short Term Payout","Bank Long Term Asset Return","Bank Short Term Asset Return","randomSeed","Consumer Long Term Payout","Expected Average Withdrawal","Bank Count","Consumer Count","Bank Cost 2","Consumer Group Size"
219,0.218,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666422686,1.73913,42500.0,1,100,5000.0,10
221,0.22,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666421597,1.73913,42500.0,1,100,5000.0,10
223,0.222,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666420490,1.73913,42500.0,1,100,5000.0,10
225,0.224,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666419384,1.73913,42500.0,1,100,5000.0,10
227,0.226,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666418357,1.73913,42500.0,1,100,5000.0,10
229,0.228,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666417407,1.73913,42500.0,1,100,5000.0,10
231,0.23,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666416266,1.73913,42500.0,1,100,5000.0,10
233,0.232,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666415537,1.73913,42500.0,1,100,5000.0,10
235,0.234,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666415032,1.73913,42500.0,1,100,5000.0,10
237,0.236,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666414361,1.73913,42500.0,1,100,5000.0,10
239,0.238,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666413557,1.73913,42500.0,1,100,5000.0,10
241,0.24,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666412875,1.73913,42500.0,1,100,5000.0,10
243,0.242,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666412195,1.73913,42500.0,1,100,5000.0,10
245,0.244,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666411460,1.73913,42500.0,1,100,5000.0,10
247,0.246,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666410769,1.73913,42500.0,1,100,5000.0,10
249,0.248,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666410103,1.73913,42500.0,1,100,5000.0,10
251,0.25,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666409460,1.73913,42500.0,1,100,5000.0,10
253,0.252,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666408765,1.73913,42500.0,1,100,5000.0,10
255,0.254,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666408032,1.73913,42500.0,1,100,5000.0,10
257,0.256,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666407331,1.73913,42500.0,1,100,5000.0,10
259,0.258,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666406711,1.73913,42500.0,1,100,5000.0,10
261,0.26,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666406128,1.73913,42500.0,1,100,5000.0,10
263,0.262,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666405475,1.73913,42500.0,1,100,5000.0,10
265,0.264,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666404743,1.73913,42500.0,1,100,5000.0,10
267,0.266,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666403905,1.73913,42500.0,1,100,5000.0,10
269,0.268,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666403299,1.73913,42500.0,1,100,5000.0,10
271,0.27,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666402484,1.73913,42500.0,1,100,5000.0,10
273,0.272,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666401770,1.73913,42500.0,1,100,5000.0,10
275,0.274,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666400992,1.73913,42500.0,1,100,5000.0,10
277,0.276,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666400397,1.73913,42500.0,1,100,5000.0,10
279,0.278,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666399667,1.73913,42500.0,1,100,5000.0,10
281,0.28,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666398671,1.73913,42500.0,1,100,5000.0,10
283,0.282,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666397736,1.73913,42500.0,1,100,5000.0,10
285,0.284,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666397057,1.73913,42500.0,1,100,5000.0,10
287,0.286,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666396475,1.73913,42500.0,1,100,5000.0,10
289,0.288,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666395799,1.73913,42500.0,1,100,5000.0,10
291,0.29,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666395022,1.73913,42500.0,1,100,5000.0,10
293,0.292,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666394342,1.73913,42500.0,1,100,5000.0,10
295,0.294,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666393229,1.73913,42500.0,1,100,5000.0,10
297,0.296,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666392133,1.73913,42500.0,1,100,5000.0,10
299,0.298,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666391099,1.73913,42500.0,1,100,5000.0,10
301,0.3,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666390110,1.73913,42500.0,1,100,5000.0,10
303,0.302,0.5,0.1,100000.0,50000.0,"false",2.0,"false",0.0,0.85,1.308761,1.826087,1.0,-666389232,1.73913,42500.0,1,100,5000.0,10
