run,Consumer Total Panics,Consumer Liquidity Panics,Consumer Panic Panics,Consumer Estimated Liquidity Withdrawals,Consumer Estimated Panic Withdrawals,Consumer People Seen Panic,Consumers Shocked,Consumer Cash,Consumer Pure Panic,Bank Total Assets,Bank Total Liabilities,Bank Short Term Assets,Bank Long Term Assets,tick,DD Initial Withdrawals,Consumer Partial Shock,Consumer Count,Consumer Total Assets,Bank Failures,Consumer Seen Panic Proportion,Bank Total Assets After Initial Withdrawals,Bank Net Worth
408,0,0,0,1931845.25,0,0,0.442307692,0,0,4.56E+07,4.69E+07,2.73E+07,1.83E+07,117,1771773.784,0.403846154,52,4.69E+07,0,0,4.56E+07,-1370161.767
408,0,0,0,2653032.636,2.00E-06,0,0.54,0,0,5.79E+07,5.97E+07,3.07E+07,2.73E+07,129,2331459.298,0.52,50,5.97E+07,0,2.00E-07,5.79E+07,-1790245.396
408,0,0,0,2243190.5,4.08E-06,0,0.571428571,0,0,7.75E+07,7.63E+07,4.69E+07,3.07E+07,141,2405976.916,0.571428571,49,7.63E+07,0,4.08E-07,7.75E+07,1281521.352
410,0,0,0,4508972.295,0,0,0.46,0,0,1.19E+07,1.37E+07,6169482.473,5750001.438,9,3830517.527,0.46,100,1.37E+07,0,0,1.19E+07,-1775376.194
410,0,0,0,4325790.556,1.00E-06,0,0.47,0,0,1.22E+07,1.42E+07,6077532.565,6169482.473,21,3947282.132,0.44,100,1.42E+07,0,1.00E-07,1.22E+07,-1904019.183
410,0,0,0,4233814.886,0,0,0.567010309,0,0,1.29E+07,1.48E+07,6835823.795,6077532.565,33,4654625.984,0.453608247,97,1.48E+07,0,0,1.29E+07,-1838414.253
410,0,0,0,4145929.489,0,0,0.558139535,0,0,1.38E+07,1.58E+07,6967403.366,6835823.795,45,4126373.194,0.418604651,86,1.58E+07,0,0,1.38E+07,-2007670.162
410,0,0,0,3052724.188,0,0,0.472972973,0,0,1.63E+07,1.82E+07,9290671.587,6967403.366,57,2907956.869,0.405405405,74,1.82E+07,0,0,1.63E+07,-1925712.564
410,0,0,0,2773693.422,0,0,0.463768116,0,0,1.90E+07,2.15E+07,9740254.317,9290671.587,69,2700844.194,0.376811594,69,2.15E+07,0,0,1.90E+07,-2446740.61
410,0,0,0,2425925.631,0,0,0.444444444,0,0,2.42E+07,2.63E+07,1.44E+07,9740254.317,81,2140271.13,0.396825397,63,2.63E+07,0,0,2.42E+07,-2154519.969
410,0,0,0,2705066.181,0,0,0.516666667,0,0,2.92E+07,3.21E+07,1.48E+07,1.44E+07,93,2513696.771,0.5,60,3.21E+07,0,0,2.92E+07,-2958222.562
410,0,0,0,2412752.931,0,0,0.440677966,0,0,3.85E+07,4.04E+07,2.37E+07,1.48E+07,105,2144295.038,0.423728814,59,4.04E+07,0,0,3.85E+07,-1863143.601
410,0,0,0,2901808.511,0,0,0.568965517,0,0,4.76E+07,5.05E+07,2.38E+07,2.37E+07,117,2743979.874,0.517241379,58,5.05E+07,0,0,4.76E+07,-2956348.615
410,0,0,0,2545557.799,0,0,0.527272727,0,0,6.43E+07,6.43E+07,4.04E+07,2.38E+07,129,2442524.629,0.527272727,55,6.43E+07,0,0,6.43E+07,-65529.19213
410,0,0,0,3008173.28,0,0,0.618181818,0,0,8.07E+07,8.19E+07,4.03E+07,4.04E+07,141,2949380.183,0.563636364,55,8.19E+07,0,0,8.07E+07,-1244456.594
412,0,0,0,4109858.224,0,0,0.42,0,0,1.23E+07,1.40E+07,6519854.334,5750001.438,9,3480145.666,0.42,100,1.40E+07,0,0,1.23E+07,-1775376.194
412,0,0,0,4683688.409,0,0,0.53,0,0,1.20E+07,1.40E+07,5511313.11,6519854.334,21,4515544.477,0.48,100,1.40E+07,0,0,1.20E+07,-2011593.86
412,0,0,0,4219971.877,0,0,0.515789474,0,0,1.31E+07,1.47E+07,7586640.545,5511313.11,33,4147765.066,0.452631579,95,1.47E+07,0,0,1.31E+07,-1633460.837
412,0,0,0,4089447.729,0,0,0.561797753,0,0,1.34E+07,1.57E+07,5847587.668,7586640.545,45,4225575.076,0.449438202,89,1.57E+07,0,0,1.34E+07,-2251937.196
412,0,0,0,2987328.301,0,0,0.455696203,0,0,1.66E+07,1.81E+07,1.08E+07,5847587.668,57,2865037.003,0.35443038,79,1.81E+07,0,0,1.66E+07,-1527636.524
412,0,0,0,2812097.303,0,0,0.521126761,0,0,1.81E+07,2.11E+07,7389317.107,1.08E+07,69,3087152.433,0.408450704,71,2.11E+07,0,0,1.81E+07,-2935692.563
412,0,0,0,2314864.339,1.59E-06,0,0.444444444,0,0,2.44E+07,2.57E+07,1.70E+07,7389317.107,81,2206190.633,0.428571429,63,2.57E+07,0,1.59E-07,2.44E+07,-1328781.67
412,0,0,0,2709254.106,1.61E-06,0,0.516129032,0,0,2.75E+07,3.13E+07,1.05E+07,1.70E+07,93,2759169.102,0.435483871,62,3.13E+07,0,1.61E-07,2.75E+07,-3854446.674
412,0,0,0,2586405.516,0,0,0.50877193,0,0,3.87E+07,3.91E+07,2.83E+07,1.05E+07,105,2305057.631,0.49122807,57,3.91E+07,0,0,3.87E+07,-404271.209
412,0,0,0,2083934.444,0,0,0.464285714,0,0,4.49E+07,4.95E+07,1.67E+07,2.83E+07,117,2054695.539,0.446428571,56,4.95E+07,0,0,4.49E+07,-4609429.751
412,0,0,0,2651008.611,0,0,0.527272727,0,0,6.54E+07,6.31E+07,4.87E+07,1.67E+07,129,2405520.573,0.527272727,55,6.31E+07,0,0,6.54E+07,2286209.404
412,0,0,0,2174574.729,0,0,0.472727273,0,0,7.67E+07,8.11E+07,2.80E+07,4.87E+07,141,2078268.092,0.436363636,55,8.11E+07,0,0,7.67E+07,-4360789.347
414,0,0,0,4065278.474,0,0,0.44,0,0,1.22E+07,1.40E+07,6472869.695,5750001.438,9,3527130.305,0.44,100,1.40E+07,0,0,1.22E+07,-1775376.194
414,0,0,0,5067960.317,0,0,0.53,0,0,1.20E+07,1.40E+07,5513186.052,6472869.695,21,4488320.804,0.52,100,1.40E+07,0,0,1.20E+07,-1998145.18
414,0,0,0,3886846.894,0,0,0.494949495,0,0,1.33E+07,1.50E+07,7818984.442,5513186.052,33,4062092.758,0.393939394,99,1.50E+07,0,0,1.33E+07,-1638016.63
414,0,0,0,3746475.274,0,0,0.483146067,0,0,1.40E+07,1.63E+07,6185534.525,7818984.442,45,3621570.389,0.382022472,89,1.63E+07,0,0,1.40E+07,-2329926.69
414,0,0,0,3685833.61,0,0,0.5375,0,0,1.67E+07,1.83E+07,1.05E+07,6185534.525,57,3694752.054,0.4375,80,1.83E+07,0,0,1.67E+07,-1622411.659
414,0,0,0,3657257.077,0,0,0.555555556,0,0,1.79E+07,2.08E+07,7473495.744,1.05E+07,69,3441128.972,0.486111111,72,2.08E+07,0,0,1.79E+07,-2803494.516
414,0,0,0,2661301.69,0,0,0.492537313,0,0,2.35E+07,2.49E+07,1.61E+07,7473495.744,81,2732688.961,0.447761194,67,2.49E+07,0,0,2.35E+07,-1328876.786
414,0,0,0,2873653.061,0,0,0.546875,0,0,2.65E+07,3.00E+07,1.05E+07,1.61E+07,93,2869848.938,0.484375,64,3.00E+07,0,0,2.65E+07,-3517816.336
414,0,0,0,2471088.862,0,0,0.433333333,0,0,3.72E+07,3.77E+07,2.68E+07,1.05E+07,105,2105253.056,0.416666667,60,3.77E+07,0,0,3.72E+07,-417061.3996
414,0,0,0,2660798.296,0,0,0.525423729,0,0,4.29E+07,4.71E+07,1.62E+07,2.68E+07,117,2527563.976,0.491525424,59,4.71E+07,0,0,4.29E+07,-4176580.98
414,0,0,0,3088577.695,0,0,0.578947368,0,0,6.18E+07,5.95E+07,4.56E+07,1.62E+07,129,2779967.269,0.561403509,57,5.95E+07,0,0,6.18E+07,2288267.515
414,0,0,0,2563366.294,0,0,0.5,0,0,7.24E+07,7.61E+07,2.68E+07,4.56E+07,141,2239645.969,0.5,56,7.61E+07,0,0,7.24E+07,-3668295.124
416,0,0,0,4911901.763,0,0,0.53,0,0,1.12E+07,1.30E+07,5433276.027,5750001.438,9,4566723.973,0.53,100,1.30E+07,0,0,1.12E+07,-1775376.194
416,0,0,0,5856951.6,0,0,0.62,0,0,1.01E+07,1.17E+07,4621710.627,5433276.027,21,5437239.571,0.57,100,1.17E+07,0,0,1.01E+07,-1675696.587
416,0,0,0,4167088.359,0,0,0.578947368,0,0,1.02E+07,1.16E+07,5532052.237,4621710.627,33,4741986.846,0.442105263,95,1.16E+07,0,0,1.02E+07,-1452850.426
416,0,0,0,2667711.484,0,0,0.37804878,0,0,1.13E+07,1.31E+07,5793161.032,5532052.237,45,2468782.544,0.268292683,82,1.31E+07,0,0,1.13E+07,-1815816.917
416,0,0,0,3005614.405,0,0,0.506849315,0,0,1.28E+07,1.47E+07,6983079.057,5793161.032,57,3068923.417,0.369863014,73,1.47E+07,0,0,1.28E+07,-1960248.204
416,0,0,0,2798106.853,0,0,0.53968254,0,0,1.46E+07,1.69E+07,7571368.364,6983079.057,69,2941501.887,0.396825397,63,1.69E+07,0,0,1.46E+07,-2353914.015
416,0,0,0,2216926.619,0,0,0.481481481,0,0,1.79E+07,2.04E+07,1.03E+07,7571368.364,81,2213461.253,0.388888889,54,2.04E+07,0,0,1.79E+07,-2505196.1
416,0,0,0,2383460.081,0,0,0.551020408,0,0,2.14E+07,2.47E+07,1.11E+07,1.03E+07,93,2252603.699,0.510204082,49,2.47E+07,0,0,2.14E+07,-3217851.739
416,0,0,0,2565187.122,0,0,0.617021277,0,0,2.70E+07,3.01E+07,1.58E+07,1.11E+07,105,2538514.976,0.595744681,47,3.01E+07,0,0,2.70E+07,-3115298.97
416,0,0,0,2375634.685,0,0,0.543478261,0,0,3.34E+07,3.74E+07,1.76E+07,1.58E+07,117,2235155.431,0.543478261,46,3.74E+07,0,0,3.34E+07,-3961241.372
416,0,0,0,2105096.317,0,0,0.456521739,0,0,4.42E+07,4.76E+07,2.66E+07,1.76E+07,129,1764301.202,0.456521739,46,4.76E+07,0,0,4.42E+07,-3369130.441
416,0,0,0,2167574.662,0,0,0.543478261,0,0,5.62E+07,6.06E+07,2.96E+07,2.66E+07,141,2083343.537,0.52173913,46,6.06E+07,0,0,5.62E+07,-4432491.877
418,0,0,0,4556717.279,0,0,0.49,0,0,1.18E+07,1.36E+07,6081992.183,5750001.438,9,3918007.817,0.49,100,1.36E+07,0,0,1.18E+07,-1775376.194
418,0,0,0,4618730.735,0,0,0.49,0,0,1.20E+07,1.39E+07,5954229.134,6081992.183,21,4061595.248,0.47,100,1.39E+07,0,0,1.20E+07,-1877348.352
418,0,0,0,3390799.319,0,0,0.489795918,0,0,1.34E+07,1.53E+07,7487432.749,5954229.134,33,3925800.881,0.346938776,98,1.53E+07,0,0,1.34E+07,-1808361.581
418,0,0,0,4264453.564,0,0,0.55952381,0,0,1.40E+07,1.62E+07,6488892.319,7487432.749,45,4083461.137,0.5,84,1.62E+07,0,0,1.40E+07,-2234156.057
418,0,0,0,3158139.069,0,0,0.46835443,0,0,1.69E+07,1.87E+07,1.04E+07,6488892.319,57,3096639.984,0.367088608,79,1.87E+07,0,0,1.69E+07,-1748688.656
418,0,0,0,2842486.408,0,0,0.478873239,0,0,1.92E+07,2.20E+07,8797581.985,1.04E+07,69,2691221.772,0.436619718,71,2.20E+07,0,0,1.92E+07,-2809357.326
418,0,0,0,2531888.74,0,0,0.411764706,0,0,2.52E+07,2.70E+07,1.64E+07,8797581.985,81,2223633.458,0.382352941,68,2.70E+07,0,0,2.52E+07,-1769098.953
418,0,0,0,3299725.924,0,0,0.560606061,0,0,2.91E+07,3.26E+07,1.27E+07,1.64E+07,93,3180833.875,0.454545455,66,3.26E+07,0,0,2.91E+07,-3539188.189
418,0,0,0,2423108.675,0,0,0.457627119,0,0,4.00E+07,4.10E+07,2.74E+07,1.27E+07,105,2241937.025,0.406779661,59,4.10E+07,0,0,4.00E+07,-970580.6284
418,0,0,0,2338643.012,0,0,0.482142857,0,0,4.79E+07,5.18E+07,2.05E+07,2.74E+07,117,2187985.596,0.464285714,56,5.18E+07,0,0,4.79E+07,-3983059.695
418,0,0,0,3198381.945,0,0,0.636363636,0,0,6.69E+07,6.54E+07,4.64E+07,2.05E+07,129,3060527.239,0.636363636,55,6.54E+07,0,0,6.69E+07,1464714.116
418,0,0,0,2905651.293,0,0,0.563636364,0,0,8.08E+07,8.36E+07,3.44E+07,4.64E+07,141,2580675.184,0.545454545,55,8.36E+07,0,0,8.08E+07,-2809223.959
420,0,0,0,3942307.492,0,0,0.43,0,0,1.22E+07,1.39E+07,6408894.323,5750001.438,9,3591105.677,0.43,100,1.39E+07,0,0,1.22E+07,-1775376.194
420,0,0,0,5065203.601,0,0,0.55,0,0,1.16E+07,1.36E+07,5227508.419,6408894.323,21,4798484.462,0.5,100,1.36E+07,0,0,1.16E+07,-1977574.083
420,0,0,0,3963651.535,0,0,0.484210526,0,0,1.30E+07,1.46E+07,7767547.015,5227508.419,33,3877885.722,0.389473684,95,1.46E+07,0,0,1.30E+07,-1555490.638
420,0,0,0,3210137.234,0,0,0.441860465,0,0,1.39E+07,1.62E+07,6109060.754,7767547.015,45,3159060.878,0.372093023,86,1.62E+07,0,0,1.39E+07,-2354889.059
420,0,0,0,3294366.967,0,0,0.4875,0,0,1.68E+07,1.84E+07,1.07E+07,6109060.754,57,3302088.538,0.4125,80,1.84E+07,0,0,1.68E+07,-1644328.007
420,0,0,0,3308853.26,0,0,0.513513514,0,0,1.83E+07,2.13E+07,7658351.317,1.07E+07,69,3230035.271,0.432432432,74,2.13E+07,0,0,1.83E+07,-2943420.074
420,0,0,0,3245163.672,0,0,0.573529412,0,0,2.34E+07,2.48E+07,1.57E+07,7658351.317,81,3354202.224,0.529411765,68,2.48E+07,0,0,2.34E+07,-1454366.382
420,0,0,0,2961996.602,0,0,0.476923077,0,0,2.67E+07,3.02E+07,1.10E+07,1.57E+07,93,2573317.367,0.446153846,65,3.02E+07,0,0,2.67E+07,-3508938.378
420,0,0,0,3116814.921,0,0,0.53968254,0,0,3.64E+07,3.71E+07,2.54E+07,1.10E+07,105,2917277.907,0.507936508,63,3.71E+07,0,0,3.64E+07,-721387.8663
420,0,0,0,2254790.141,0,0,0.426229508,0,0,4.29E+07,4.68E+07,1.75E+07,2.54E+07,117,2159792.782,0.409836066,61,4.68E+07,0,0,4.29E+07,-3905831.491
420,0,0,0,2791137.851,0,0,0.516666667,0,0,6.10E+07,5.94E+07,4.34E+07,1.75E+07,129,2526772.745,0.483333333,60,5.94E+07,0,0,6.10E+07,1561096.152
420,0,0,0,2905626.531,0,0,0.551724138,0,0,7.22E+07,7.55E+07,2.87E+07,4.34E+07,141,2793645.421,0.551724138,58,7.55E+07,0,0,7.22E+07,-3297828.774
422,0,0,0,4553717.508,0,0,0.48,0,0,1.17E+07,1.35E+07,5936240.585,5750001.438,9,4063759.415,0.48,100,1.35E+07,0,0,1.17E+07,-1775376.194
422,0,0,0,4402153.469,0,0,0.5,0,0,1.18E+07,1.36E+07,5843784.216,5936240.585,21,4196937.017,0.44,100,1.36E+07,0,0,1.18E+07,-1831769.932
422,0,0,0,3408620.17,0,0,0.414893617,0,0,1.34E+07,1.52E+07,7566977.613,5843784.216,33,3135516.821,0.340425532,94,1.52E+07,0,0,1.34E+07,-1787319.915
422,0,0,0,4400516.725,0,0,0.597701149,0,0,1.36E+07,1.59E+07,6007878.354,7566977.613,45,4495684.064,0.505747126,87,1.59E+07,0,0,1.36E+07,-2285556.811
422,0,0,0,3391828.163,0,0,0.506329114,0,0,1.60E+07,1.77E+07,1.00E+07,6007878.354,57,3384921.829,0.481012658,79,1.77E+07,0,0,1.60E+07,-1629300.615
422,0,0,0,3357387.334,0,0,0.519480519,0,0,1.74E+07,2.01E+07,7327413.152,1.00E+07,69,3358196.779,0.441558442,77,2.01E+07,0,0,1.74E+07,-2770525.855
422,0,0,0,3402847.66,0,0,0.521126761,0,0,2.21E+07,2.35E+07,1.48E+07,7327413.152,81,3163115.428,0.450704225,71,2.35E+07,0,0,2.21E+07,-1451635.019
422,0,0,0,2679117.22,0,0,0.454545455,0,0,2.54E+07,2.88E+07,1.06E+07,1.48E+07,93,2406230.731,0.393939394,66,2.88E+07,0,0,2.54E+07,-3353245.863
422,0,0,0,2589338.17,0,0,0.483870968,0,0,3.48E+07,3.57E+07,2.41E+07,1.06E+07,105,2457690.822,0.451612903,62,3.57E+07,0,0,3.48E+07,-901982.2414
422,0,0,0,3400337.222,0,0,0.616666667,0,0,3.98E+07,4.37E+07,1.56E+07,2.41E+07,117,3323430.186,0.6,60,4.37E+07,0,0,3.98E+07,-3902779.952
422,0,0,0,2971425.543,0,0,0.542372881,0,0,5.65E+07,5.50E+07,4.08E+07,1.56E+07,129,2813372.385,0.525423729,59,5.50E+07,0,0,5.65E+07,1495815.624
422,0,0,0,2646778.742,0,0,0.517241379,0,0,6.65E+07,7.00E+07,2.57E+07,4.08E+07,141,2567664.137,0.465517241,58,7.00E+07,0,0,6.65E+07,-3480125.656
424,0,0,0,3813819.434,0,0,0.43,0,0,1.22E+07,1.40E+07,6459431.066,5750001.438,9,3540568.934,0.43,100,1.40E+07,0,0,1.22E+07,-1775376.194
424,0,0,0,4286200.838,0,0,0.47,0,0,1.27E+07,1.46E+07,6193724.413,6459431.066,21,3833030.1,0.43,100,1.46E+07,0,0,1.27E+07,-1993447.486
424,0,0,0,4157178.999,0,0,0.510416667,0,0,1.39E+07,1.57E+07,7659728.2,6193724.413,33,4002765.729,0.4375,96,1.57E+07,0,0,1.39E+07,-1849671.844
424,0,0,0,3347237.494,0,0,0.449438202,0,0,1.54E+07,1.76E+07,7755769.597,7659728.2,45,3231830.664,0.393258427,89,1.76E+07,0,0,1.54E+07,-2223529.922
424,0,0,0,3552363.608,0,0,0.488095238,0,0,1.81E+07,2.02E+07,1.04E+07,7755769.597,57,3471002.807,0.392857143,84,2.02E+07,0,0,1.81E+07,-2050627.196
424,0,0,0,2971956.395,1.32E-06,0,0.473684211,0,0,2.13E+07,2.39E+07,1.09E+07,1.04E+07,69,2932260.514,0.407894737,76,2.39E+07,0,1.32E-07,2.13E+07,-2549581.586
424,0,0,0,3318084.414,1.41E-06,0,0.549295775,0,0,2.62E+07,2.83E+07,1.52E+07,1.09E+07,81,3364273.113,0.492957746,71,2.83E+07,0,1.41E-07,2.62E+07,-2123721.98
424,0,0,0,2503979.679,1.49E-06,0,0.417910448,0,0,3.26E+07,3.52E+07,1.74E+07,1.52E+07,93,2238053.749,0.373134328,67,3.52E+07,0,1.49E-07,3.26E+07,-2570924.608
424,0,0,0,2775844.743,1.56E-06,0,0.515625,0,0,4.20E+07,4.38E+07,2.46E+07,1.74E+07,105,2778918.979,0.5,64,4.38E+07,0,1.56E-07,4.20E+07,-1760964.888
424,0,0,0,2861157.551,1.59E-06,0,0.476190476,0,0,5.35E+07,5.53E+07,2.89E+07,2.46E+07,117,2451164.365,0.46031746,63,5.53E+07,0,1.59E-07,5.35E+07,-1790940.799
424,0,0,0,2477205.035,1.61E-06,0,0.483870968,0,0,7.10E+07,7.06E+07,4.21E+07,2.89E+07,129,2400435.098,0.483870968,62,7.06E+07,0,1.61E-07,7.10E+07,332903.3736
424,0,0,0,2332936.812,1.61E-06,0,0.435483871,0,0,9.21E+07,9.08E+07,5.00E+07,4.21E+07,141,2219651.869,0.435483871,62,9.08E+07,0,1.61E-07,9.21E+07,1283251.807
426,0,0,0,5035334.072,0,0,0.53,0,0,1.11E+07,1.29E+07,5354905.312,5750001.438,9,4645094.688,0.53,100,1.29E+07,0,0,1.11E+07,-1775376.194
426,0,0,0,4145335.131,0,0,0.47,0,0,1.14E+07,1.30E+07,5998972.802,5354905.312,21,4048078.808,0.43,100,1.30E+07,0,0,1.14E+07,-1651473.158
426,0,0,0,3742215.574,0,0,0.489583333,0,0,1.20E+07,1.39E+07,6034485.209,5998972.802,33,3952026.054,0.375,96,1.39E+07,0,0,1.20E+07,-1885244.654
426,0,0,0,3111839.65,0,0,0.494117647,0,0,1.36E+07,1.55E+07,7566786.146,6034485.209,45,3570157.468,0.364705882,85,1.55E+07,0,0,1.36E+07,-1859022.55
426,0,0,0,3184747.491,0,0,0.486486486,0,0,1.53E+07,1.76E+07,7684307.614,7566786.146,57,2986554.875,0.432432432,74,1.76E+07,0,0,1.53E+07,-2329816.741
426,0,0,0,3097505.062,0,0,0.528571429,0,0,1.82E+07,2.04E+07,1.05E+07,7684307.614,69,3122933.267,0.442857143,70,2.04E+07,0,0,1.82E+07,-2163700.557
426,0,0,0,3548730.298,0,0,0.625,0,0,2.06E+07,2.35E+07,1.01E+07,1.05E+07,81,3544316.339,0.5625,64,2.35E+07,0,0,2.06E+07,-2847991.62
426,0,0,0,2979059.586,0,0,0.583333333,0,0,2.60E+07,2.81E+07,1.60E+07,1.01E+07,93,3030704.772,0.483333333,60,2.81E+07,0,0,2.60E+07,-2102713.1
426,0,0,0,2080697.309,0,0,0.425925926,0,0,3.20E+07,3.53E+07,1.61E+07,1.60E+07,105,1897179.846,0.407407407,54,3.53E+07,0,0,3.20E+07,-3297230.846
426,0,0,0,2546254.593,0,0,0.528301887,0,0,4.24E+07,4.42E+07,2.63E+07,1.61E+07,117,2412174.673,0.509433962,53,4.42E+07,0,0,4.24E+07,-1820265.785
426,0,0,0,1499705.141,0,0,0.346153846,0,0,5.38E+07,5.70E+07,2.75E+07,2.63E+07,129,1442071.144,0.326923077,52,5.70E+07,0,0,5.38E+07,-3214296.422
426,0,0,0,1818134.704,0,0,0.431372549,0,0,7.34E+07,7.35E+07,4.59E+07,2.75E+07,141,1735486.512,0.411764706,51,7.35E+07,0,0,7.34E+07,-56235.90519
428,0,0,0,4953595.859,0,0,0.55,0,0,1.13E+07,1.30E+07,5519135.542,5750001.438,9,4480864.458,0.55,100,1.30E+07,0,0,1.13E+07,-1775376.194
428,0,0,0,4682559.285,0,0,0.51,0,0,1.13E+07,1.30E+07,5760689.696,5519135.542,21,4247947.401,0.49,100,1.30E+07,0,0,1.13E+07,-1703320.927
428,0,0,0,3603863.377,0,0,0.5,0,0,1.20E+07,1.38E+07,6276063.545,5760689.696,33,4011707.479,0.357142857,98,1.38E+07,0,0,1.20E+07,-1797864.588
428,0,0,0,3563873.128,0,0,0.5,0,0,1.29E+07,1.49E+07,6669635.06,6276063.545,45,3539012.903,0.464285714,84,1.49E+07,0,0,1.29E+07,-1938497.852
428,0,0,0,4291077.334,0,0,0.592592593,0,0,1.38E+07,1.58E+07,7086095.55,6669635.06,57,4147486.807,0.49382716,81,1.58E+07,0,0,1.38E+07,-2018876.18
428,0,0,0,3415510.07,0,0,0.547945205,0,0,1.57E+07,1.78E+07,8643403.802,7086095.55,69,3459589.351,0.465753425,73,1.78E+07,0,0,1.57E+07,-2028840.647
428,0,0,0,2781119.886,0,0,0.507462687,0,0,1.86E+07,2.10E+07,9972487.51,8643403.802,81,2809547.074,0.402985075,67,2.10E+07,0,0,1.86E+07,-2355457.552
428,0,0,0,2167529.584,0,0,0.416666667,0,0,2.34E+07,2.58E+07,1.34E+07,9972487.51,93,1935367.452,0.383333333,60,2.58E+07,0,0,2.34E+07,-2388174.546
428,0,0,0,2771368.441,0,0,0.586206897,0,0,2.85E+07,3.13E+07,1.51E+07,1.34E+07,105,2873023.067,0.517241379,58,3.13E+07,0,0,2.85E+07,-2886428.494
428,0,0,0,2441793.411,0,0,0.5,0,0,3.68E+07,3.91E+07,2.17E+07,1.51E+07,117,2226844.339,0.5,54,3.91E+07,0,0,3.68E+07,-2287499.577
428,0,0,0,1717723.1,0,0,0.351851852,0,0,4.74E+07,5.02E+07,2.56E+07,2.17E+07,129,1475431.729,0.314814815,54,5.02E+07,0,0,4.74E+07,-2849356.089
428,0,0,0,2036441.842,0,0,0.442307692,0,0,6.30E+07,6.43E+07,3.74E+07,2.56E+07,141,1892198.814,0.423076923,52,6.43E+07,0,0,6.30E+07,-1353296.881
430,0,0,0,4317771.129,0,0,0.46,0,0,1.18E+07,1.36E+07,6075821.344,5750001.438,9,3924178.656,0.46,100,1.36E+07,0,0,1.18E+07,-1775376.194
430,0,0,0,4561730.8,0,0,0.51,0,0,1.18E+07,1.37E+07,5735135.692,6075821.344,21,4330418.896,0.47,100,1.37E+07,0,0,1.18E+07,-1874031.061
430,0,0,0,3367129.388,0,0,0.427083333,0,0,1.34E+07,1.51E+07,7629299.721,5735135.692,33,3410648.513,0.354166667,96,1.51E+07,0,0,1.34E+07,-1741812.055
430,0,0,0,3887381.413,0,0,0.539325843,0,0,1.41E+07,1.64E+07,6471650.148,7629299.721,45,4150415.436,0.404494382,89,1.64E+07,0,0,1.41E+07,-2300358.042
430,0,0,0,3006543.45,0,0,0.467532468,0,0,1.70E+07,1.88E+07,1.05E+07,6471650.148,57,3081116.185,0.428571429,77,1.88E+07,0,0,1.70E+07,-1759945.274
430,0,0,0,3258515.639,0,0,0.5,0,0,1.89E+07,2.18E+07,8409669.225,1.05E+07,69,3136709.678,0.432432432,74,2.18E+07,0,0,1.89E+07,-2858433.424
430,0,0,0,2833029.586,0,0,0.47826087,0,0,2.46E+07,2.62E+07,1.62E+07,8409669.225,81,2823543.808,0.420289855,69,2.62E+07,0,0,2.46E+07,-1672597.672
430,0,0,0,3834349.712,0,0,0.615384615,0,0,2.75E+07,3.10E+07,1.13E+07,1.62E+07,93,3515281.743,0.584615385,65,3.10E+07,0,0,2.75E+07,-3519737.382
430,0,0,0,2446180.88,0,0,0.444444444,0,0,3.81E+07,3.88E+07,2.67E+07,1.13E+07,105,2276009.522,0.428571429,63,3.88E+07,0,0,3.81E+07,-674476.3728
430,0,0,0,2212428.253,0,0,0.435483871,0,0,4.49E+07,4.89E+07,1.82E+07,2.67E+07,117,2174554.349,0.387096774,62,4.89E+07,0,0,4.49E+07,-4024678.754
430,0,0,0,2866876.336,0,0,0.525423729,0,0,6.39E+07,6.22E+07,4.58E+07,1.82E+07,129,2659931.975,0.491525424,59,6.22E+07,0,0,6.39E+07,1780286.252
430,0,0,0,2820271.743,0,0,0.578947368,0,0,7.57E+07,7.90E+07,2.99E+07,4.58E+07,141,2822105.497,0.561403509,57,7.90E+07,0,0,7.57E+07,-3295955.27
432,0,0,0,4231695.979,0,0,0.46,0,0,1.19E+07,1.37E+07,6175925.961,5750001.438,9,3824074.039,0.46,100,1.37E+07,0,0,1.19E+07,-1775376.194
432,0,0,0,3774885.969,0,0,0.41,0,0,1.29E+07,1.48E+07,6684771.791,6175925.961,21,3327455.842,0.4,100,1.48E+07,0,0,1.29E+07,-1905464.814
432,0,0,0,4129638.491,0,0,0.515151515,0,0,1.37E+07,1.57E+07,6982241.067,6684771.791,33,4259472.955,0.414141414,99,1.57E+07,0,0,1.37E+07,-2026283.911
432,0,0,0,3745094.193,0,0,0.516853933,0,0,1.54E+07,1.74E+07,8396151.16,6982241.067,45,3818558.399,0.382022472,89,1.74E+07,0,0,1.54E+07,-2004624.62
432,0,0,0,3864644.556,0,0,0.558441558,0,0,1.72E+07,1.95E+07,8778025.142,8396151.16,57,3606462.916,0.519480519,77,1.95E+07,0,0,1.72E+07,-2291207.228
432,0,0,0,3482200.249,0,0,0.540540541,0,0,2.04E+07,2.24E+07,1.16E+07,8778025.142,69,3410193.815,0.486486486,74,2.24E+07,0,0,2.04E+07,-2065375.515
432,0,0,0,2917358.78,0,0,0.442857143,0,0,2.47E+07,2.72E+07,1.31E+07,1.16E+07,81,2516396.814,0.428571429,70,2.72E+07,0,0,2.47E+07,-2477835.133
432,0,0,0,2819929.247,0,0,0.449275362,0,0,3.13E+07,3.34E+07,1.83E+07,1.31E+07,93,2562633.624,0.405797101,69,3.34E+07,0,0,3.13E+07,-2053097.057
