"run","Blank","Consumer Shock Probability","Consumer Distribution Deviation","Consumer Initial Endowment","Consumer Income","Bank Assets Visible","Consumer Shock Multiplier","All Consumers Visible","Bank Initial Endowment","Consumer Mean Rate of Consumption","Consumer Short Term Payout","Bank Long Term Asset Return","Bank Short Term Asset Return","randomSeed","Consumer Long Term Payout","Expected Average Withdrawal","Bank Count","Consumer Count","Bank Cost 2","Consumer Group Size"
331,0.33,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662097607,1.73913,42500.0,1,100,5000.0,10
333,0.332,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662097266,1.73913,42500.0,1,100,5000.0,10
335,0.334,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662096869,1.73913,42500.0,1,100,5000.0,10
337,0.336,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662096438,1.73913,42500.0,1,100,5000.0,10
339,0.338,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662096007,1.73913,42500.0,1,100,5000.0,10
341,0.34,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662095521,1.73913,42500.0,1,100,5000.0,10
343,0.342,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662095231,1.73913,42500.0,1,100,5000.0,10
345,0.344,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662094887,1.73913,42500.0,1,100,5000.0,10
347,0.346,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662094552,1.73913,42500.0,1,100,5000.0,10
349,0.348,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662094101,1.73913,42500.0,1,100,5000.0,10
351,0.35,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662093689,1.73913,42500.0,1,100,5000.0,10
353,0.352,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662093208,1.73913,42500.0,1,100,5000.0,10
355,0.354,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662092913,1.73913,42500.0,1,100,5000.0,10
357,0.356,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662092486,1.73913,42500.0,1,100,5000.0,10
359,0.358,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662092204,1.73913,42500.0,1,100,5000.0,10
361,0.36,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662091882,1.73913,42500.0,1,100,5000.0,10
363,0.362,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662091517,1.73913,42500.0,1,100,5000.0,10
365,0.364,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662091051,1.73913,42500.0,1,100,5000.0,10
367,0.366,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662090731,1.73913,42500.0,1,100,5000.0,10
369,0.368,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662090414,1.73913,42500.0,1,100,5000.0,10
371,0.37,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662090053,1.73913,42500.0,1,100,5000.0,10
373,0.372,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662089741,1.73913,42500.0,1,100,5000.0,10
375,0.374,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662089401,1.73913,42500.0,1,100,5000.0,10
377,0.376,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662089063,1.73913,42500.0,1,100,5000.0,10
379,0.378,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662088724,1.73913,42500.0,1,100,5000.0,10
381,0.38,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662088420,1.73913,42500.0,1,100,5000.0,10
383,0.382,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662088088,1.73913,42500.0,1,100,5000.0,10
385,0.384,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662087674,1.73913,42500.0,1,100,5000.0,10
387,0.386,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662087399,1.73913,42500.0,1,100,5000.0,10
389,0.388,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662086927,1.73913,42500.0,1,100,5000.0,10
391,0.39,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662086623,1.73913,42500.0,1,100,5000.0,10
393,0.392,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662086273,1.73913,42500.0,1,100,5000.0,10
395,0.394,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662085870,1.73913,42500.0,1,100,5000.0,10
397,0.396,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662085464,1.73913,42500.0,1,100,5000.0,10
399,0.398,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662085120,1.73913,42500.0,1,100,5000.0,10
401,0.4,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662084664,1.73913,42500.0,1,100,5000.0,10
403,0.402,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662084376,1.73913,42500.0,1,100,5000.0,10
405,0.404,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662084011,1.73913,42500.0,1,100,5000.0,10
407,0.406,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662083555,1.73913,42500.0,1,100,5000.0,10
409,0.408,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662083259,1.73913,42500.0,1,100,5000.0,10
411,0.41,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662082950,1.73913,42500.0,1,100,5000.0,10
413,0.412,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662082610,1.73913,42500.0,1,100,5000.0,10
415,0.414,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662082257,1.73913,42500.0,1,100,5000.0,10
417,0.416,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662081930,1.73913,42500.0,1,100,5000.0,10
419,0.418,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662081651,1.73913,42500.0,1,100,5000.0,10
421,0.42,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662081270,1.73913,42500.0,1,100,5000.0,10
423,0.422,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662080895,1.73913,42500.0,1,100,5000.0,10
425,0.424,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662080436,1.73913,42500.0,1,100,5000.0,10
427,0.426,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662080075,1.73913,42500.0,1,100,5000.0,10
429,0.428,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662079753,1.73913,42500.0,1,100,5000.0,10
431,0.43,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662079467,1.73913,42500.0,1,100,5000.0,10
433,0.432,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662079086,1.73913,42500.0,1,100,5000.0,10
435,0.434,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662078777,1.73913,42500.0,1,100,5000.0,10
437,0.436,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662078420,1.73913,42500.0,1,100,5000.0,10
439,0.438,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662078048,1.73913,42500.0,1,100,5000.0,10
441,0.44,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662077691,1.73913,42500.0,1,100,5000.0,10
443,0.442,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662077334,1.73913,42500.0,1,100,5000.0,10
445,0.444,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662076996,1.73913,42500.0,1,100,5000.0,10
447,0.446,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662076631,1.73913,42500.0,1,100,5000.0,10
449,0.448,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662076227,1.73913,42500.0,1,100,5000.0,10
451,0.45,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662075795,1.73913,42500.0,1,100,5000.0,10
453,0.452,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662075500,1.73913,42500.0,1,100,5000.0,10
455,0.454,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662075100,1.73913,42500.0,1,100,5000.0,10
457,0.456,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662074783,1.73913,42500.0,1,100,5000.0,10
459,0.458,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662074390,1.73913,42500.0,1,100,5000.0,10
461,0.46,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662073910,1.73913,42500.0,1,100,5000.0,10
463,0.462,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662073501,1.73913,42500.0,1,100,5000.0,10
465,0.464,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662073086,1.73913,42500.0,1,100,5000.0,10
467,0.466,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662072716,1.73913,42500.0,1,100,5000.0,10
469,0.468,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662072364,1.73913,42500.0,1,100,5000.0,10
471,0.47,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662071943,1.73913,42500.0,1,100,5000.0,10
473,0.472,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662071661,1.73913,42500.0,1,100,5000.0,10
475,0.474,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662071357,1.73913,42500.0,1,100,5000.0,10
477,0.476,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662070945,1.73913,42500.0,1,100,5000.0,10
479,0.478,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662070584,1.73913,42500.0,1,100,5000.0,10
481,0.48,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662070173,1.73913,42500.0,1,100,5000.0,10
483,0.482,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662069828,1.73913,42500.0,1,100,5000.0,10
485,0.484,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662069478,1.73913,42500.0,1,100,5000.0,10
487,0.486,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662069100,1.73913,42500.0,1,100,5000.0,10
489,0.488,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662068694,1.73913,42500.0,1,100,5000.0,10
491,0.49,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662068412,1.73913,42500.0,1,100,5000.0,10
493,0.492,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662068081,1.73913,42500.0,1,100,5000.0,10
495,0.494,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662067750,1.73913,42500.0,1,100,5000.0,10
497,0.496,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662067389,1.73913,42500.0,1,100,5000.0,10
499,0.498,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662067017,1.73913,42500.0,1,100,5000.0,10
501,0.5,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662066659,1.73913,42500.0,1,100,5000.0,10
503,0.502,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662066359,1.73913,42500.0,1,100,5000.0,10
505,0.504,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662065946,1.73913,42500.0,1,100,5000.0,10
507,0.506,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662065552,1.73913,42500.0,1,100,5000.0,10
509,0.508,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662065191,1.73913,42500.0,1,100,5000.0,10
511,0.51,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662064852,1.73913,42500.0,1,100,5000.0,10
513,0.512,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662064410,1.73913,42500.0,1,100,5000.0,10
515,0.514,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662064116,1.73913,42500.0,1,100,5000.0,10
517,0.516,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662063808,1.73913,42500.0,1,100,5000.0,10
519,0.518,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662063422,1.73913,42500.0,1,100,5000.0,10
521,0.52,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662063072,1.73913,42500.0,1,100,5000.0,10
523,0.522,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662062536,1.73913,42500.0,1,100,5000.0,10
525,0.524,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662062261,1.73913,42500.0,1,100,5000.0,10
527,0.526,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662061941,1.73913,42500.0,1,100,5000.0,10
529,0.528,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662061588,1.73913,42500.0,1,100,5000.0,10
531,0.53,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662061254,1.73913,42500.0,1,100,5000.0,10
533,0.532,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662060925,1.73913,42500.0,1,100,5000.0,10
535,0.534,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662060581,1.73913,42500.0,1,100,5000.0,10
537,0.536,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662060225,1.73913,42500.0,1,100,5000.0,10
539,0.538,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662059913,1.73913,42500.0,1,100,5000.0,10
541,0.54,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662059587,1.73913,42500.0,1,100,5000.0,10
543,0.542,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662059202,1.73913,42500.0,1,100,5000.0,10
545,0.544,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662058773,1.73913,42500.0,1,100,5000.0,10
547,0.546,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662058458,1.73913,42500.0,1,100,5000.0,10
549,0.548,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662058055,1.73913,42500.0,1,100,5000.0,10
551,0.55,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662057637,1.73913,42500.0,1,100,5000.0,10
553,0.552,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662057356,1.73913,42500.0,1,100,5000.0,10
555,0.554,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662057032,1.73913,42500.0,1,100,5000.0,10
557,0.556,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662056679,1.73913,42500.0,1,100,5000.0,10
559,0.558,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662056326,1.73913,42500.0,1,100,5000.0,10
561,0.56,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662055972,1.73913,42500.0,1,100,5000.0,10
563,0.562,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662055594,1.73913,42500.0,1,100,5000.0,10
565,0.564,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662055144,1.73913,42500.0,1,100,5000.0,10
567,0.566,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662054864,1.73913,42500.0,1,100,5000.0,10
569,0.568,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662054540,1.73913,42500.0,1,100,5000.0,10
571,0.57,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662054125,1.73913,42500.0,1,100,5000.0,10
573,0.572,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662053807,1.73913,42500.0,1,100,5000.0,10
575,0.574,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662053424,1.73913,42500.0,1,100,5000.0,10
577,0.576,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662053054,1.73913,42500.0,1,100,5000.0,10
579,0.578,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662052682,1.73913,42500.0,1,100,5000.0,10
581,0.58,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662052361,1.73913,42500.0,1,100,5000.0,10
583,0.582,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662051998,1.73913,42500.0,1,100,5000.0,10
585,0.584,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662051652,1.73913,42500.0,1,100,5000.0,10
587,0.586,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662051345,1.73913,42500.0,1,100,5000.0,10
589,0.588,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662050994,1.73913,42500.0,1,100,5000.0,10
591,0.59,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662050711,1.73913,42500.0,1,100,5000.0,10
593,0.592,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662050403,1.73913,42500.0,1,100,5000.0,10
595,0.594,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662050070,1.73913,42500.0,1,100,5000.0,10
597,0.596,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662049780,1.73913,42500.0,1,100,5000.0,10
599,0.598,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662049456,1.73913,42500.0,1,100,5000.0,10
601,0.6,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662049146,1.73913,42500.0,1,100,5000.0,10
603,0.602,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662048746,1.73913,42500.0,1,100,5000.0,10
605,0.604,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662048383,1.73913,42500.0,1,100,5000.0,10
607,0.606,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662048023,1.73913,42500.0,1,100,5000.0,10
609,0.608,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662047628,1.73913,42500.0,1,100,5000.0,10
611,0.61,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662047236,1.73913,42500.0,1,100,5000.0,10
613,0.612,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662046810,1.73913,42500.0,1,100,5000.0,10
615,0.614,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662046475,1.73913,42500.0,1,100,5000.0,10
617,0.616,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662046062,1.73913,42500.0,1,100,5000.0,10
619,0.618,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662045662,1.73913,42500.0,1,100,5000.0,10
621,0.62,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662045320,1.73913,42500.0,1,100,5000.0,10
623,0.622,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662045015,1.73913,42500.0,1,100,5000.0,10
625,0.624,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662044690,1.73913,42500.0,1,100,5000.0,10
627,0.626,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662044313,1.73913,42500.0,1,100,5000.0,10
629,0.628,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662043952,1.73913,42500.0,1,100,5000.0,10
631,0.63,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662043633,1.73913,42500.0,1,100,5000.0,10
633,0.632,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662043355,1.73913,42500.0,1,100,5000.0,10
635,0.634,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662043018,1.73913,42500.0,1,100,5000.0,10
637,0.636,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662042664,1.73913,42500.0,1,100,5000.0,10
639,0.638,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662042390,1.73913,42500.0,1,100,5000.0,10
641,0.64,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662042107,1.73913,42500.0,1,100,5000.0,10
643,0.642,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662041727,1.73913,42500.0,1,100,5000.0,10
645,0.644,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662041418,1.73913,42500.0,1,100,5000.0,10
647,0.646,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662041098,1.73913,42500.0,1,100,5000.0,10
649,0.648,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662040677,1.73913,42500.0,1,100,5000.0,10
651,0.65,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662040400,1.73913,42500.0,1,100,5000.0,10
653,0.652,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662040065,1.73913,42500.0,1,100,5000.0,10
655,0.654,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662039743,1.73913,42500.0,1,100,5000.0,10
657,0.656,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662039461,1.73913,42500.0,1,100,5000.0,10
659,0.658,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662039111,1.73913,42500.0,1,100,5000.0,10
661,0.66,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662038810,1.73913,42500.0,1,100,5000.0,10
663,0.662,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662038461,1.73913,42500.0,1,100,5000.0,10
665,0.664,0.5,0.1,100000.0,50000.0,"true",2.0,"true",0.0,0.85,1.308761,1.826087,1.0,-662038120,1.73913,42500.0,1,100,5000.0,10
